word,zone,item,meanItemRT
One,33,2,383.8791209
of,34,2,328.4111111
these,35,2,364.1827957
was,36,2,337.2888889
a,37,2,345.9775281
merry,38,2,349.5604396
little,39,2,348.7078652
fellow,40,2,389.9230769
named,41,2,451.3908046
"Aqua,",42,2,436.1348315
who,43,2,385.2087912
danced,44,2,385.9101124
on,45,2,391.4347826
the,46,2,396.0769231
silver,47,2,406.7666667
backs,48,2,403.4725275
of,49,2,379.3186813
the,50,2,393.8695652
fishes,51,2,423.0879121
as,52,2,384.0804598
they,53,2,371.032967
plunged,54,2,357.2608696
up,55,2,340.2747253
and,56,2,346.4725275
down,57,2,352.6
in,58,2,327.1555556
the,59,2,386.3043478
"waves,",60,2,395.6373626
"and,",61,2,363.8901099
no,62,2,349.1868132
matter,63,2,341.8131868
how,64,2,344.2
high,65,2,318.6292135
he,66,2,373.7582418
"sprung,",67,2,373.8478261
he,68,2,361.4175824
always,69,2,355.5333333
came,70,2,355.9450549
down,71,2,359.2777778
again,72,2,371.9662921
into,73,2,344.5934066
his,74,2,365.3888889
mother's,75,2,414.7692308
lap.,76,2,426.8
His,77,2,383.3
"mother,",78,2,387.8444444
you,79,2,369.2857143
"know,",80,2,364.7362637
was,81,2,342.5444444
the,82,2,378.4065934
"ocean,",83,2,404.6333333
and,84,2,374.8021978
very,85,2,388.0659341
beautiful,86,2,380.5652174
she,87,2,351.0879121
looked,88,2,366.5714286
that,89,2,398.0978261
summer,90,2,395.4175824
day,91,2,353.1318681
in,92,2,354.1758242
her,93,2,384.076087
dark,94,2,392.7065217
blue,95,2,378.7912088
dress,96,2,382.7032967
and,97,2,367.1098901
white,98,2,406.2282609
ruffles.,99,2,456.1086957
By,100,2,471.3111111
and,101,2,436.9662921
"by,",102,2,372.1444444
the,103,2,342.8461538
happy,104,2,403.7222222
water,105,2,416.4395604
drop,106,2,434.1304348
tired,107,2,407.1956522
of,108,2,370.1318681
his,109,2,373.0659341
"play,",110,2,371.2417582
and,111,2,361.7391304
looking,112,2,359.6413043
up,113,2,346
to,114,2,326.2747253
the,115,2,344.9456522
clear,116,2,339.8586957
sky,117,2,343.9340659
above,118,2,361.5494505
"him,",119,2,366.6
thought,120,2,348.4505495
he,121,2,336.9120879
would,122,2,342.4666667
like,123,2,308.7582418
to,124,2,315.9565217
have,125,2,305.2608696
a,126,2,315.0549451
sail,127,2,368.8681319
on,128,2,371.5869565
one,129,2,344.3695652
of,130,2,337.6593407
the,131,2,352.4065934
"white,",132,2,476.4175824
marshmallow-like,133,2,519.4382022
"clouds,",134,2,454.9891304
instead,135,2,371.6413043
of,136,2,358.923913
spending,137,2,362.6043956
his,138,2,355.8351648
whole,139,2,357.3516484
life,140,2,329.8461538
in,141,2,327.4673913
the,142,2,337.6444444
ocean.,143,2,386.2777778
Of,144,2,344.7802198
the,145,2,354.5934066
"sky,",146,2,524.7888889
little,147,2,481.967033
Aqua,148,2,401.75
had,149,2,376.967033
always,150,2,350.6043956
been,151,2,374.3076923
"afraid,",152,2,428.673913
but,153,2,364.0888889
he,154,2,367.7032967
decided,155,2,342.2065217
to,156,2,339.5652174
finally,157,2,349.5652174
face,158,2,332.3369565
his,159,2,358.9782609
demons,160,2,361.5384615
and,161,2,355.5111111
suggested,162,2,358.4945055
a,163,2,368.8901099
solution,164,2,409.4222222
involving,165,2,388.6956522
the,166,2,372.5326087
sun,167,2,399.7717391
carrying,168,2,363.0989011
him,169,2,347.5824176
up,170,2,340.4021739
to,171,2,341.6956522
the,172,2,343.5934066
sky,173,2,390.173913
would,174,2,391.032967
be,175,2,394.8021978
ideal.,176,2,403.4021739
The,177,2,384.0879121
sun,178,2,413.2826087
understood,179,2,376.7826087
Aqua's,180,2,374.1978022
request,181,2,367.1978022
came,182,2,401.6956522
from,183,2,347.8043478
his,184,2,367.6263736
"heart,",185,2,394.2197802
so,186,2,378.75
he,187,2,479.3516484
acquiesced,188,2,427.010989
and,189,2,369.576087
also,190,2,356.6956522
took,191,2,350.0549451
ever,192,2,398.3516484
so,193,2,393.0967742
many,194,2,358.6703297
other,195,2,387.4623656
"drops,",196,2,374.1648352
so,197,2,371.423913
that,198,2,364.978022
Aqua,199,2,355.8369565
might,200,2,333.7159091
not,201,2,319.7444444
be,202,2,370.5
lonesome,203,2,402.25
on,204,2,344.4505495
the,205,2,328.032967
way.,206,2,378.6304348
It,207,2,327.5505618
was,208,2,331.2888889
only,209,2,349.4555556
the,210,2,369.2857143
sun,211,2,336.6703297
that,212,2,357.9230769
knew,213,2,336.4111111
"this,",214,2,367.7555556
"however,",215,2,358.6813187
for,216,2,341.010989
all,217,2,326.0434783
the,218,2,340.4021739
other,219,2,342.7362637
drops,220,2,340.8131868
had,221,2,346.0869565
been,222,2,351.1956522
changed,223,2,378.010989
into,224,2,382.9673913
fine,225,2,375.4021739
mist,226,2,382.5054945
or,227,2,366.5869565
vapor,228,2,355.7608696
and,229,2,372.4175824
Aqua,230,2,379.5714286
could,231,2,385.4347826
not,232,2,352.7391304
see,233,2,355.7888889
them.,234,2,394.978022
Do,235,2,367.1630435
you,236,2,342.8695652
know,237,2,333.2967033
what,238,2,330.2527473
vapor,239,2,402.8913043
is?,240,2,387.3043478
If,241,2,343.3956044
you,242,2,375.9673913
breathe,243,2,370.3595506
into,244,2,333.9021739
the,245,2,348.173913
"air,",246,2,352.2527473
when,247,2,336.6153846
it,248,2,323.4945055
is,249,2,318.6444444
cold,250,2,378.8131868
"enough,",251,2,345.7608696
you,252,2,324.3333333
will,253,2,312.2555556
see,254,2,318.2197802
it,255,2,355.032967
coming,256,2,327.5280899
out,257,2,313.7444444
of,258,2,301.2857143
your,259,2,301.9450549
mouth,260,2,352.5666667
thick,261,2,332.6629213
and,262,2,342.8444444
fast,263,2,314.7
like,264,2,349.4782609
steam.,265,2,413.978022
When,266,2,374.3695652
the,267,2,331.7802198
vapor,268,2,328.5274725
is,269,2,359.8021978
quite,270,2,357.8478261
near,271,2,338.5384615
the,272,2,328.7444444
"earth,",273,2,372.1222222
we,274,2,314.0989011
call,275,2,301.8913043
it,276,2,347.4347826
'fog'.,277,2,409.4725275
Into,278,2,361.8571429
vapor,279,2,404.6847826
the,280,2,365.5869565
water,281,2,349.6630435
drops,282,2,345.5604396
that,283,2,405.8586957
danced,284,2,339.423913
in,285,2,333.0434783
the,286,2,320.6813187
ocean,287,2,337.3913043
had,288,2,348.1413043
been,289,2,366.2417582
"changed,",290,2,391.8021978
because,291,2,330.5434783
in,292,2,320.0652174
their,293,2,312.4891304
own,294,2,319.0869565
shape,295,2,333.8586957
they,296,2,324.4285714
were,297,2,332.8586957
too,298,2,331.826087
heavy,299,2,338.8681319
for,300,2,316.0869565
the,301,2,369.4021739
sunbeams,302,2,409.8461538
that,303,2,347.0659341
the,304,2,372.6304348
sun,305,2,337.0434783
let,306,2,328.9120879
out,307,2,329.0869565
to,308,2,343.1195652
carry.,309,2,404.0777778
Higher,310,2,395.0217391
and,311,2,345.5054945
higher,312,2,352.9891304
they,313,2,325.5652174
"sailed,",314,2,333.8586957
and,315,2,347.2197802
though,316,2,377.4565217
it,317,2,370.4673913
was,318,2,345.8021978
"grand,",319,2,370.1428571
Aqua,320,2,363.6373626
and,321,2,369.6521739
his,322,2,334.1413043
friends,323,2,350.2608696
were,324,2,306.8804348
like,325,2,297.3695652
fish,326,2,331.0217391
out,327,2,310.8571429
of,328,2,314.1538462
"water,",329,2,328.3846154
so,330,2,331.1304348
they,331,2,331.173913
grew,332,2,317.1648352
quite,333,2,361.9347826
dizzy.,334,2,365.2826087
They,335,2,390.0543478
enjoyed,336,2,332.6
looking,337,2,329.3043478
down,338,2,311.1630435
on,339,2,316.8804348
the,340,2,304.3369565
world,341,2,312.4725275
"below,",342,2,342.1413043
while,343,2,322.1086957
the,344,2,336.0217391
wind,345,2,337.7555556
scattered,346,2,338.1956522
them,347,2,339.7391304
across,348,2,326.1304348
the,349,2,334.826087
four,350,2,352.3695652
corners,351,2,328.3736264
of,352,2,302.2717391
the,353,2,318.4782609
"earth,",354,2,339.6195652
but,355,2,333.9673913
after,356,2,297.173913
a,357,2,297.9021739
while,358,2,294.3804348
it,359,2,293.5
grew,360,2,296.923913
nearly,361,2,320.576087
time,362,2,383.3586957
for,363,2,320.8222222
the,364,2,298.0434783
sun,365,2,298.8695652
to,366,2,292.6630435
go,367,2,303.1630435
to,368,2,321.8913043
bed.,369,2,359.6593407
He,370,2,329.3406593
became,371,2,306.5978261
very,372,2,345.5217391
red,373,2,323.1956522
in,374,2,309.8804348
the,375,2,322.7065217
"face,",376,2,311.6630435
and,377,2,344.7608696
began,378,2,314.5652174
to,379,2,318.0978261
sink,380,2,312.989011
lower,381,2,327.9782609
and,382,2,314.1098901
"lower,",383,2,328.8791209
until,384,2,324.4725275
suddenly,385,2,315.8351648
he,386,2,315.6813187
went,387,2,327.6521739
clear,388,2,349.1847826
out,389,2,336.7826087
of,390,2,338.673913
sight!,391,2,375.2934783
Poor,392,2,343.978022
little,393,2,320.1538462
"Aqua,",394,2,353.9021739
frightened,395,2,349.4725275
by,396,2,323.7692308
the,397,2,335.0543478
impending,398,2,346.3555556
cold,399,2,337.9130435
and,400,2,333.7717391
"darkness,",401,2,346.0769231
wished,402,2,332.673913
he,403,2,330.9021739
could,404,2,316.3736264
sleep,405,2,318.6413043
not,406,2,321.4065934
in,407,2,324.5164835
the,408,2,322.5714286
"sky,",409,2,313.6304348
but,410,2,330.9010989
somewhere,411,2,342.2111111
closer,412,2,307.4945055
to,413,2,310.1318681
earth.,414,2,367.5978261
Then,415,2,349.1648352
Aqua,416,2,351.9565217
heard,417,2,313.9782609
the,418,2,316.8369565
wind,419,2,310.7608696
blow,420,2,328.3626374
and,421,2,386.2608696
conjectured,422,2,381.2065217
that,423,2,344
maybe,424,2,335.2826087
the,425,2,320.7282609
wind,426,2,330.1888889
could,427,2,312.3043478
take,428,2,311.9347826
him,429,2,309.8351648
back,430,2,295.6304348
down,431,2,309.6043956
to,432,2,302.0217391
the,433,2,322.076087
ocean.,434,2,364.010989
"Indeed,",435,2,328.5111111
the,436,2,317.0769231
wind,437,2,315.6
took,438,2,322.3478261
pity,439,2,303.2111111
on,440,2,306.7912088
him,441,2,290.2282609
and,442,2,303.7802198
fanned,443,2,340.3406593
"him,",444,2,355.3076923
together,445,2,325.1521739
with,446,2,317.4021739
all,447,2,299.5217391
of,448,2,287.7142857
his,449,2,338.7692308
brothers,450,2,315.7444444
and,451,2,297.8181818
"sisters,",452,2,335.8333333
into,453,2,296.3111111
a,454,2,295.4725275
heavy,455,2,299.9777778
gray,456,2,342.5494505
"cloud,",457,2,337.032967
after,458,2,373.7362637
which,459,2,321.8681319
he,460,2,338.6483516
blew,461,2,308.7934783
them,462,2,304.4456522
apart,463,2,340.6086957
and,464,2,322.5217391
told,465,2,308.2333333
them,466,2,292.021978
to,467,2,312.826087
hurry,468,2,293.7333333
"down,",469,2,320.7912088
fast,470,2,317.4285714
and,471,2,322.1098901
furious,472,2,317.1195652
to,473,2,289.3296703
the,474,2,288.4285714
"earth,",475,2,307.6847826
so,476,2,297.2717391
they,477,2,287.923913
could,478,2,292.4725275
have,479,2,295.2065217
a,480,2,327.7934783
fighting,481,2,305.4673913
chance,482,2,305.9891304
of,483,2,308.8666667
reaching,484,2,290.0222222
the,485,2,305.2637363
ocean.,486,2,354.967033
Down,487,2,333.0444444
they,488,2,327.2222222
"went,",489,2,298.5494505
rolling,490,2,305.1521739
over,491,2,322.2087912
each,492,2,311.6555556
other,493,2,318.1847826
until,494,2,311.1086957
with,495,2,304.1555556
a,496,2,300.4666667
patter,497,2,309.6483516
and,498,2,324.3777778
clatter,499,2,315.2065217
and,500,2,328.2173913
spatter,501,2,317.8351648
they,502,2,346.1428571
touched,503,2,310.7977528
the,504,2,314.7032967
"ground,",505,2,334.6703297
and,506,2,316.4444444
all,507,2,309.8555556
the,508,2,322.1460674
people,509,2,310.1777778
that,510,2,295.6703297
the,511,2,331.0888889
raindrops,512,2,325.7472527
fell,513,2,333.4782609
on,514,2,328.6195652
"cried,",515,2,388.8666667
'It's,516,2,359.9021739
"raining',",517,2,344.5384615
and,518,2,333.0888889
took,519,2,323.4347826
out,520,2,343.2307692
their,521,2,318.3406593
umbrellas.,522,2,332.3186813
Some,523,2,318.4021739
of,524,2,301.4456522
the,525,2,300.9565217
drops,526,2,331.6923077
that,527,2,289.6777778
were,528,2,308.4395604
the,529,2,314.4782609
most,530,2,345.6777778
"fortunate,",531,2,402.7582418
including,532,2,343.9347826
"Aqua,",533,2,360.9673913
fell,534,2,336.9565217
on,535,2,320
a,536,2,433.1208791
"mountainside,",537,2,392.1195652
and,538,2,355.2608696
down,539,2,323.4065934
the,540,2,323.7362637
rocky,541,2,330.9782609
cliff,542,2,345.8021978
they,543,2,332.3076923
ran.,544,2,386.1868132
Together,545,2,345.6043956
they,546,2,339.2747253
plunged,547,2,333.9444444
into,548,2,317.8571429
a,549,2,313.8
mountain,550,2,342.3736264
"brook,",551,2,354.1573034
which,552,2,353.7032967
came,553,2,352.3076923
foaming,554,2,333.3111111
and,555,2,388.6593407
dashing,556,2,345.673913
"along,",557,2,337.6593407
leaping,558,2,331.7
over,559,2,335.5494505
rocks,560,2,326.173913
and,561,2,309.2696629
rushing,562,2,332.2967033
down,563,2,338.2527473
the,564,2,330.3333333
"hillside,",565,2,349.4777778
until,566,2,337.4673913
in,567,2,296.9891304
the,568,2,289.076087
valley,569,2,300.7362637
below,570,2,296.5111111
they,571,2,307.7
heard,572,2,302.8901099
the,573,2,334.010989
strangest,574,2,353.1666667
clattering,575,2,356.3516484
noise.,576,2,371.3111111
The,577,2,352.4456522
little,578,2,326
water,579,2,319.1758242
drops,580,2,312.967033
were,581,2,317.5978261
then,582,2,318.6521739
able,583,2,302.0769231
to,584,2,304.6593407
make,585,2,311.7717391
out,586,2,310.826087
a,587,2,308.5888889
flour,588,2,361.9230769
mill,589,2,358.4395604
that,590,2,364.1847826
was,591,2,337.8791209
standing,592,2,315.7608696
on,593,2,326.4835165
the,594,2,321.6413043
bank.,595,2,347.6179775
Inside,596,2,327.2934783
the,597,2,314.8111111
"mill,",598,2,304.7692308
the,599,2,321.0549451
water,600,2,298.2747253
drops,601,2,308.7391304
saw,602,2,307.1555556
two,603,2,326.9782609
great,604,2,328.6304348
"stones,",605,2,327.989011
which,606,2,335.3956044
the,607,2,330.3846154
big,608,2,318.3444444
wheel,609,2,331.3555556
kept,610,2,333.1630435
whizzing,611,2,330.8333333
round,612,2,340.5494505
and,613,2,352.9333333
round.,614,2,352.8901099
The,615,2,355.7078652
"stones,",616,2,370.9450549
smoothed,617,2,344.032967
by,618,2,314.5280899
the,619,2,344.8202247
"spinning,",620,2,360.0769231
were,621,2,340.3736264
busy,622,2,352.2717391
grinding,623,2,335.9120879
the,624,2,316.6629213
wheat,625,2,339.2608696
into,626,2,336.6086957
flour,627,2,326.1666667
and,628,2,308.3846154
the,629,2,320.5326087
corn,630,2,311.6521739
into,631,2,319.7472527
golden,632,2,323.1
meal.,633,2,355.4835165
But,634,2,352.6593407
what,635,2,340.021978
giant,636,2,380.173913
do,637,2,389.8695652
you,638,2,367.673913
suppose,639,2,348.5054945
it,640,2,306.7934783
was,641,2,319.8222222
who,642,2,335.5666667
could,643,2,317.4835165
turn,644,2,329.1318681
and,645,2,341.8478261
swing,646,2,334.576087
that,647,2,353.5978261
tremendous,648,2,363
wheel?,649,2,365.7065217
No,650,2,366.1428571
giant,651,2,320.4565217
at,652,2,333.5326087
all.,653,2,313.9450549
It,654,2,302.4673913
was,655,2,301.9891304
just,656,2,292.6222222
our,657,2,309.0108696
tiny,658,2,314.4456522
little,659,2,315.2282609
water,660,2,331
"drops,",661,2,341.9891304
who,662,2,331.3913043
sprang,663,2,319.3076923
on,664,2,316.5
it,665,2,310.5274725
by,666,2,322.6703297
hundreds,667,2,325.076087
and,668,2,362.8043478
"thousands,",669,2,326.8131868
and,670,2,345.043956
whirled,671,2,323.032967
it,672,2,342.5333333
over,673,2,296.2921348
and,674,2,310.3296703
over.,675,2,316.6483516
It,676,2,336.3736264
was,677,2,310.4204545
lucky,678,2,301.5555556
for,679,2,326.4333333
the,680,2,309.3478261
water,681,2,315.4888889
drops,682,2,310.6222222
that,683,2,291.0888889
the,684,2,288.1777778
brook,685,2,312.3222222
where,686,2,318.0681818
they,687,2,322.2247191
were,688,2,316.8241758
swimming,689,2,311.032967
next,690,2,333.8241758
emptied,691,2,363.4456522
into,692,2,327.1111111
a,693,2,325.7362637
beautiful,694,2,319.1208791
pond,695,2,326.2
where,696,2,331.7666667
ducks,697,2,331.6067416
and,698,2,319.3369565
geese,699,2,312.5217391
were,700,2,313.0989011
living,701,2,322.3186813
peacefully.,702,2,330.9444444
Aqua,703,2,339.0326087
liked,704,2,327.1978022
to,705,2,301.2111111
play,706,2,335.9782609
hide-and-seek,707,2,363.75
in,708,2,317.8461538
this,709,2,314.7444444
"pond,",710,2,300.4615385
and,711,2,302.673913
it,712,2,309.6304348
was,713,2,286.6666667
his,714,2,324.8681319
brother,715,2,345.8369565
water,716,2,393.9120879
drop,717,2,378.3736264
who,718,2,330.1868132
he,719,2,338.3736264
fooled,720,2,328.8695652
by,721,2,336.3369565
swimming,722,2,326.4505495
to,723,2,320.7802198
a,724,2,309
big,725,2,325.8695652
pool,726,2,316.010989
of,727,2,317.3296703
water,728,2,320.6703297
and,729,2,353.6630435
pretending,730,2,338.4130435
to,731,2,299.9120879
hide,732,2,317.5384615
"there,",733,2,324.1978022
but,734,2,341.8369565
then,735,2,354.3695652
sneaking,736,2,319.5714286
under,737,2,311.3186813
a,738,2,307.4175824
rock,739,2,307.5652174
into,740,2,317.1630435
an,741,2,317.7362637
obscured,742,2,321.4347826
little,743,2,324.2087912
puddle.,744,2,356.0333333
His,745,2,356.8369565
brother,746,2,340.9565217
had,747,2,344.6703297
blatantly,748,2,391.2527473
peaked,749,2,359.3555556
and,750,2,366.6847826
even,751,2,318.8131868
followed,752,2,315.5824176
Aqua,753,2,346.9891304
as,754,2,307.9230769
he,755,2,301.3043478
entered,756,2,342.3296703
the,757,2,306.8804348
big,758,2,299.8152174
pool,759,2,297.3516484
of,760,2,297.7826087
"water,",761,2,334.1208791
so,762,2,299.3406593
when,763,2,293.7142857
he,764,2,303.1098901
searched,765,2,324.2826087
there,766,2,351.1648352
and,767,2,320.5604396
could,768,2,299.1428571
not,769,2,319.6629213
find,770,2,306.0222222
"him,",771,2,319.8695652
he,772,2,313.9673913
was,773,2,315.0555556
extremely,774,2,320.1195652
surprised,775,2,315.5217391
and,776,2,310.7582418
gave,777,2,324.9347826
up.,778,2,330.6373626
Aqua,779,2,334.2826087
liked,780,2,310.1777778
this,781,2,333.9673913
pond,782,2,328.5888889
where,783,2,323.7252747
he,784,2,306.2258065
could,785,2,298.7096774
play,786,2,319.8913043
all,787,2,285.6989247
"day,",788,2,310
so,789,2,324.1868132
he,790,2,337.6451613
stayed,791,2,320.1612903
a,792,2,310.2417582
good,793,2,308.4130435
"while,",794,2,321.7912088
sailing,795,2,353.2967033
up,796,2,295.989011
and,797,2,302.923913
"down,",798,2,307.3548387
taking,799,2,302.0543478
